timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens
1789701437.467717,rollout,11,12,0.7468750476837158,0.49247312545776367,1.100000023841858,0.0,0.7468750476837158,0.49247312545776367,0.07347656786441803,3.725290298461914e-08,0.7453516125679016,0.375,0.625,0.625,0.90625,0.65625,0.5,0.375,0.125,0.5,21181,3936,25117,330.953125,0.7468750476837158,0.49247312545776367,1.100000023841858,0.0,0.7468750476837158,0.49247312545776367,0.07347656786441803,3.725290298461914e-08,0.7453516125679016,0.375,0.625,0.625,0.90625,0.65625,0.5,0.375,0.125,0.5,279372,327692,random,True,8,8,0,0,21181,25117,0,0,96,96,0,0,0
1789701446.7227073,rollout,12,13,0.7531250715255737,0.5011000037193298,1.100000023841858,0.0,0.7531250715255737,0.5011000037193298,0.09394532442092896,8.195638656616211e-08,0.8164923191070557,0.25,0.75,0.75,0.8125,0.671875,0.375,0.25,0.125,0.625,23896,3720,27616,373.375,0.7531250715255737,0.5011000037193298,1.100000023841858,0.0,0.7531250715255737,0.5011000037193298,0.09394532442092896,8.195638656616211e-08,0.8164923191070557,0.25,0.75,0.75,0.8125,0.671875,0.375,0.25,0.125,0.625,303268,355308,random,True,8,8,0,0,23896,27616,0,0,104,104,0,0,0
1789701456.0258768,rollout,13,14,0.7000000476837158,0.5042675137519836,1.100000023841858,0.0,0.7000000476837158,0.5042675137519836,0.1116015687584877,7.82310962677002e-08,0.8819127678871155,0.125,0.875,0.875,0.90625,0.609375,0.25,0.125,0.125,0.75,23883,3760,27643,373.171875,0.7000000476837158,0.5042675137519836,1.100000023841858,0.0,0.7000000476837158,0.5042675137519836,0.1116015687584877,7.82310962677002e-08,0.8819127678871155,0.125,0.875,0.875,0.90625,0.609375,0.25,0.125,0.125,0.75,327151,382951,random,True,8,8,0,0,23883,27643,0,0,112,112,0,0,0
1789701465.1634421,rollout,14,15,0.7906249761581421,0.4806472957134247,1.100000023841858,0.0,0.7906249761581421,0.4806472957134247,0.039726562798023224,-0.0009312927722930908,0.5773492455482483,0.625,0.375,0.375,0.875,0.703125,0.75,0.5,0.25,0.25,21678,3872,25550,338.71875,0.7906249761581421,0.4806472957134247,1.100000023841858,0.0,0.7906249761581421,0.4806472957134247,0.039726562798023224,-0.0009312927722930908,0.5773492455482483,0.625,0.375,0.375,0.875,0.703125,0.75,0.5,0.25,0.25,348829,408501,random,True,8,8,0,0,21678,25550,0,0,120,120,0,0,0
1789701474.4705937,rollout,15,16,0.7015625238418579,0.5022148489952087,1.100000023841858,0.0,0.7015625238418579,0.5022148489952087,0.11412109434604645,3.91155481338501e-08,0.8164945244789124,0.25,0.75,0.75,0.921875,0.609375,0.25,0.25,0.0,0.75,23206,4360,27566,362.59375,0.7015625238418579,0.5022148489952087,1.100000023841858,0.0,0.7015625238418579,0.5022148489952087,0.11412109434604645,3.91155481338501e-08,0.8164945244789124,0.25,0.75,0.75,0.921875,0.609375,0.25,0.25,0.0,0.75,372035,436067,random,True,8,8,0,0,23206,27566,0,0,128,128,0,0,0
1789701483.8653493,rollout,16,17,0.785937488079071,0.4879068434238434,1.100000023841858,0.0,0.785937488079071,0.4879068434238434,0.10810548067092896,4.0978193283081055e-08,0.7453514933586121,0.375,0.625,0.625,0.828125,0.703125,0.5,0.375,0.125,0.5,25403,3920,29323,396.921875,0.785937488079071,0.4879068434238434,1.100000023841858,0.0,0.785937488079071,0.4879068434238434,0.10810548067092896,4.0978193283081055e-08,0.7453514933586121,0.375,0.625,0.625,0.828125,0.703125,0.5,0.375,0.125,0.5,397438,465390,random,True,8,8,0,0,25403,29323,0,0,136,136,0,0,0
1789701493.1161947,rollout,17,18,0.6312500238418579,0.5200350880622864,1.100000023841858,0.0,0.6312500238418579,0.5200350880622864,0.1480078250169754,4.470348358154297e-08,0.8819118738174438,0.125,0.875,0.875,0.84375,0.546875,0.25,0.125,0.125,0.75,22794,3016,25810,356.15625,0.6312500238418579,0.5200350880622864,1.100000023841858,0.0,0.6312500238418579,0.5200350880622864,0.1480078250169754,4.470348358154297e-08,0.8819118738174438,0.125,0.875,0.875,0.84375,0.546875,0.25,0.125,0.125,0.75,420232,491200,random,True,8,8,0,0,22794,25810,0,0,144,144,0,0,0
1789701502.504272,rollout,18,19,0.6578124761581421,0.5227535963058472,1.100000023841858,0.0,0.6578124761581421,0.5227535963058472,0.09482422471046448,2.9802322387695312e-08,0.8164919018745422,0.25,0.75,0.75,0.796875,0.578125,0.375,0.25,0.125,0.625,25533,4192,29725,398.953125,0.6578124761581421,0.5227535963058472,1.100000023841858,0.0,0.6578124761581421,0.5227535963058472,0.09482422471046448,2.9802322387695312e-08,0.8164919018745422,0.25,0.75,0.75,0.796875,0.578125,0.375,0.25,0.125,0.625,445765,520925,random,True,8,8,0,0,25533,29725,0,0,152,152,0,0,0
1789701511.8649745,rollout,19,20,0.8421874642372131,0.4506801664829254,1.100000023841858,0.0,0.8421874642372131,0.4506801664829254,0.12802734971046448,7.450580596923828e-08,0.8164946436882019,0.25,0.75,0.75,0.921875,0.75,0.25,0.25,0.0,0.75,23441,3712,27153,366.265625,0.8421874642372131,0.4506801664829254,1.100000023841858,0.0,0.8421874642372131,0.4506801664829254,0.12802734971046448,7.450580596923828e-08,0.8164946436882019,0.25,0.75,0.75,0.921875,0.75,0.25,0.25,0.0,0.75,469206,548078,random,True,8,8,0,0,23441,27153,0,0,160,160,0,0,0
1789701530.215946,rollout,20,21,0.5890625715255737,0.5324746966362,1.100000023841858,0.0,0.5890625715255737,0.5324746966362,0.10166016221046448,-2.0489096641540527e-08,0.7453504204750061,0.375,0.625,0.625,0.734375,0.515625,0.5,0.375,0.125,0.5,24963,3672,28635,390.046875,0.5890625715255737,0.5324746966362,1.100000023841858,0.0,0.5890625715255737,0.5324746966362,0.10166016221046448,-2.0489096641540527e-08,0.7453504204750061,0.375,0.625,0.625,0.734375,0.515625,0.5,0.375,0.125,0.5,494169,576713,random,True,8,8,0,0,24963,28635,0,0,168,168,0,0,0
1789701539.494865,rollout,21,22,0.862500011920929,0.45268160104751587,1.100000023841858,0.0,0.862500011920929,0.45268160104751587,0.06214844062924385,1.4901161193847656e-08,0.4714035987854004,0.75,0.25,0.25,0.8125,0.78125,0.75,0.625,0.125,0.25,23807,4016,27823,371.984375,0.862500011920929,0.45268160104751587,1.100000023841858,0.0,0.862500011920929,0.45268160104751587,0.06214844062924385,1.4901161193847656e-08,0.4714035987854004,0.75,0.25,0.25,0.8125,0.78125,0.75,0.625,0.125,0.25,517976,604536,random,True,8,8,0,0,23807,27823,0,0,176,176,0,0,0
1789701548.8279586,rollout,22,23,0.729687511920929,0.516299307346344,1.100000023841858,0.0,0.729687511920929,0.516299307346344,0.07876953482627869,3.725290298461914e-08,0.7453503012657166,0.375,0.625,0.625,0.734375,0.65625,0.5,0.375,0.125,0.5,25038,3792,28830,391.21875,0.729687511920929,0.516299307346344,1.100000023841858,0.0,0.729687511920929,0.516299307346344,0.07876953482627869,3.725290298461914e-08,0.7453503012657166,0.375,0.625,0.625,0.734375,0.65625,0.5,0.375,0.125,0.5,543014,633366,random,True,8,8,0,0,25038,28830,0,0,184,184,0,0,0
1789701558.2136133,rollout,23,24,0.854687511920929,0.4475434720516205,1.100000023841858,0.0,0.854687511920929,0.4475434720516205,0.1144726574420929,2.60770320892334e-08,0.6666653156280518,0.5,0.5,0.5,0.890625,0.765625,0.5,0.5,0.0,0.5,24487,3768,28255,382.609375,0.854687511920929,0.4475434720516205,1.100000023841858,0.0,0.854687511920929,0.4475434720516205,0.1144726574420929,2.60770320892334e-08,0.6666653156280518,0.5,0.5,0.5,0.890625,0.765625,0.5,0.5,0.0,0.5,567501,661621,random,True,8,8,0,0,24487,28255,0,0,192,192,0,0,0
1789701567.3990445,rollout,24,25,0.7906249761581421,0.4806472957134247,1.100000023841858,0.0,0.7906249761581421,0.4806472957134247,0.13464845716953278,8.42846930027008e-08,0.8819129467010498,0.125,0.875,0.875,0.875,0.703125,0.25,0.125,0.125,0.75,22407,3520,25927,350.109375,0.7906249761581421,0.4806472957134247,1.100000023841858,0.0,0.7906249761581421,0.4806472957134247,0.13464845716953278,8.42846930027008e-08,0.8819129467010498,0.125,0.875,0.875,0.875,0.703125,0.25,0.125,0.125,0.75,589908,687548,random,True,8,8,0,0,22407,25927,0,0,200,200,0,0,0
1789701577.4754503,rollout,25,26,0.706250011920929,0.5132761597633362,1.100000023841858,0.0,0.706250011920929,0.5132761597633362,0.13761720061302185,-9.313225746154785e-09,0.745354413986206,0.375,0.625,0.625,0.8125,0.625,0.375,0.375,0.0,0.625,25812,4288,30100,403.3125,0.706250011920929,0.5132761597633362,1.100000023841858,0.0,0.706250011920929,0.5132761597633362,0.13761720061302185,-9.313225746154785e-09,0.745354413986206,0.375,0.625,0.625,0.8125,0.625,0.375,0.375,0.0,0.625,615720,717648,random,True,8,8,0,0,25812,30100,0,0,208,208,0,0,0
1789701586.8801858,rollout,26,27,0.6656249761581421,0.5133824348449707,1.100000023841858,0.0,0.6656249761581421,0.5133824348449707,0.047187499701976776,-0.0009312964975833893,0.7453518509864807,0.375,0.625,0.625,0.875,0.578125,0.625,0.25,0.375,0.375,23979,4608,28587,374.671875,0.6656249761581421,0.5133824348449707,1.100000023841858,0.0,0.6656249761581421,0.5133824348449707,0.047187499701976776,-0.0009312964975833893,0.7453518509864807,0.375,0.625,0.625,0.875,0.578125,0.625,0.25,0.375,0.375,639699,746235,random,True,8,8,0,0,23979,28587,0,0,216,216,0,0,0
1789701596.3042262,rollout,27,28,0.981249988079071,0.3417392671108246,1.100000023841858,0.0,0.981249988079071,0.3417392671108246,0.09445313364267349,4.470348358154297e-08,0.6666651368141174,0.5,0.5,0.5,0.90625,0.890625,0.5,0.5,0.0,0.5,22354,3032,25386,349.28125,0.981249988079071,0.3417392671108246,1.100000023841858,0.0,0.981249988079071,0.3417392671108246,0.09445313364267349,4.470348358154297e-08,0.6666651368141174,0.5,0.5,0.5,0.90625,0.890625,0.5,0.5,0.0,0.5,662053,771621,random,True,8,8,0,0,22354,25386,0,0,224,224,0,0,0
1789701605.2991896,rollout,28,29,0.9234374761581421,0.3910678029060364,1.100000023841858,0.0,0.9234374761581421,0.3910678029060364,0.07771484553813934,2.9802322387695312e-08,0.577349066734314,0.625,0.375,0.375,0.953125,0.828125,0.625,0.625,0.0,0.375,19119,3368,22487,298.734375,0.9234374761581421,0.3910678029060364,1.100000023841858,0.0,0.9234374761581421,0.3910678029060364,0.07771484553813934,2.9802322387695312e-08,0.577349066734314,0.625,0.375,0.375,0.953125,0.828125,0.625,0.625,0.0,0.375,681172,794108,random,True,8,8,0,0,19119,22487,0,0,232,232,0,0,0
1789701614.4755955,rollout,29,30,0.984375,0.3329611122608185,1.100000023841858,0.0,0.984375,0.3329611122608185,0.09425781667232513,5.029141902923584e-08,0.6666651964187622,0.5,0.5,0.5,0.9375,0.890625,0.5,0.5,0.0,0.5,22115,3800,25915,345.546875,0.984375,0.3329611122608185,1.100000023841858,0.0,0.984375,0.3329611122608185,0.09425781667232513,5.029141902923584e-08,0.6666651964187622,0.5,0.5,0.5,0.9375,0.890625,0.5,0.5,0.0,0.5,703287,820023,random,True,8,8,0,0,22115,25915,0,0,240,240,0,0,0
1789701632.2322571,rollout,30,31,0.8687500357627869,0.4410935342311859,1.100000023841858,0.0,0.8687500357627869,0.4410935342311859,0.10683593899011612,3.119930624961853e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.78125,0.5,0.5,0.0,0.5,21584,3536,25120,337.25,0.8687500357627869,0.4410935342311859,1.100000023841858,0.0,0.8687500357627869,0.4410935342311859,0.10683593899011612,3.119930624961853e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.78125,0.5,0.5,0.0,0.5,724871,845143,random,True,8,8,0,0,21584,25120,0,0,248,248,0,0,0
1789701642.3345802,rollout,31,32,0.8062499761581421,0.47404876351356506,1.100000023841858,0.0,0.8062499761581421,0.47404876351356506,0.13578125834465027,7.450580596923828e-08,0.8819149136543274,0.125,0.875,0.875,0.875,0.71875,0.125,0.125,0.0,0.875,23629,3424,27053,369.203125,0.8062499761581421,0.47404876351356506,1.100000023841858,0.0,0.8062499761581421,0.47404876351356506,0.13578125834465027,7.450580596923828e-08,0.8819149136543274,0.125,0.875,0.875,0.875,0.71875,0.125,0.125,0.0,0.875,748500,872196,random,True,8,8,0,0,23629,27053,0,0,256,256,0,0,0
1789701651.711026,rollout,32,33,0.6703125834465027,0.5245344638824463,1.100000023841858,0.0,0.6703125834465027,0.5245344638824463,0.057832032442092896,4.470348358154297e-08,0.8164873719215393,0.25,0.75,0.75,0.765625,0.59375,0.5,0.25,0.25,0.5,25653,3152,28805,400.828125,0.6703125834465027,0.5245344638824463,1.100000023841858,0.0,0.6703125834465027,0.5245344638824463,0.057832032442092896,4.470348358154297e-08,0.8164873719215393,0.25,0.75,0.75,0.765625,0.59375,0.5,0.25,0.25,0.5,774153,901001,random,True,8,8,0,0,25653,28805,0,0,264,264,0,0,0
1789701660.9351757,rollout,33,34,0.784375011920929,0.4902926981449127,1.100000023841858,0.0,0.784375011920929,0.4902926981449127,0.12519532442092896,4.470348358154297e-08,0.7453543543815613,0.375,0.625,0.625,0.8125,0.703125,0.375,0.375,0.0,0.625,22249,3864,26113,347.640625,0.784375011920929,0.4902926981449127,1.100000023841858,0.0,0.784375011920929,0.4902926981449127,0.12519532442092896,4.470348358154297e-08,0.7453543543815613,0.375,0.625,0.625,0.8125,0.703125,0.375,0.375,0.0,0.625,796402,927114,random,True,8,8,0,0,22249,26113,0,0,272,272,0,0,0
1789701670.3267155,rollout,34,35,0.776562511920929,0.4842740297317505,1.100000023841858,0.0,0.776562511920929,0.4842740297317505,0.05091797560453415,-0.0009312629699707031,0.666665256023407,0.5,0.5,0.5,0.890625,0.6875,0.625,0.375,0.25,0.375,23540,3672,27212,367.8125,0.776562511920929,0.4842740297317505,1.100000023841858,0.0,0.776562511920929,0.4842740297317505,0.05091797560453415,-0.0009312629699707031,0.666665256023407,0.5,0.5,0.5,0.890625,0.6875,0.625,0.375,0.25,0.375,819942,954326,random,True,8,8,0,0,23540,27212,0,0,280,280,0,0,0
1789701679.580097,rollout,35,36,0.8453124761581421,0.4450538456439972,1.100000023841858,0.0,0.8453124761581421,0.4450538456439972,0.0832226574420929,1.1175870895385742e-08,0.6666609644889832,0.5,0.5,0.5,0.953125,0.75,0.625,0.5,0.125,0.375,21203,3576,24779,331.296875,0.8453124761581421,0.4450538456439972,1.100000023841858,0.0,0.8453124761581421,0.4450538456439972,0.0832226574420929,1.1175870895385742e-08,0.6666609644889832,0.5,0.5,0.5,0.953125,0.75,0.625,0.5,0.125,0.375,841145,979105,random,True,8,8,0,0,21203,24779,0,0,288,288,0,0,0
1789701689.0192332,rollout,36,37,0.784375011920929,0.4902926981449127,1.100000023841858,0.0,0.784375011920929,0.4902926981449127,0.10460937768220901,5.21540641784668e-08,0.7453504800796509,0.375,0.625,0.625,0.8125,0.703125,0.5,0.375,0.125,0.5,24058,4208,28266,375.90625,0.784375011920929,0.4902926981449127,1.100000023841858,0.0,0.784375011920929,0.4902926981449127,0.10460937768220901,5.21540641784668e-08,0.7453504800796509,0.375,0.625,0.625,0.8125,0.703125,0.5,0.375,0.125,0.5,865203,1007371,random,True,8,8,0,0,24058,28266,0,0,296,296,0,0,0
1789701698.3934655,rollout,37,38,0.9593749642372131,0.3503824472427368,1.100000023841858,0.10000000149011612,0.9593749642372131,0.3503824472427368,0.091796875,5.960464477539063e-08,0.6666651368141174,0.5,0.5,0.5,1.0,0.859375,0.5,0.5,0.0,0.5,22160,3368,25528,346.25,0.9593749642372131,0.3503824472427368,1.100000023841858,0.10000000149011612,0.9593749642372131,0.3503824472427368,0.091796875,5.960464477539063e-08,0.6666651368141174,0.5,0.5,0.5,1.0,0.859375,0.5,0.5,0.0,0.5,887363,1032899,random,True,8,8,0,0,22160,25528,0,0,304,304,0,0,0
1789701707.590343,rollout,38,39,0.9281249642372131,0.38025420904159546,1.100000023841858,0.10000000149011612,0.9281249642372131,0.38025420904159546,0.0761718824505806,2.2351741790771484e-08,0.5773490071296692,0.625,0.375,0.375,1.0,0.828125,0.625,0.625,0.0,0.375,20680,4296,24976,323.125,0.9281249642372131,0.38025420904159546,1.100000023841858,0.10000000149011612,0.9281249642372131,0.38025420904159546,0.0761718824505806,2.2351741790771484e-08,0.5773490071296692,0.625,0.375,0.375,1.0,0.828125,0.625,0.625,0.0,0.375,908043,1057875,random,True,8,8,0,0,20680,24976,0,0,312,312,0,0,0
1789701716.8871858,rollout,39,40,0.667187511920929,0.5282660126686096,1.100000023841858,0.0,0.667187511920929,0.5282660126686096,0.1256054788827896,2.60770320892334e-08,0.745354413986206,0.375,0.625,0.625,0.734375,0.59375,0.375,0.375,0.0,0.625,23381,3312,26693,365.328125,0.667187511920929,0.5282660126686096,1.100000023841858,0.0,0.667187511920929,0.5282660126686096,0.1256054788827896,2.60770320892334e-08,0.745354413986206,0.375,0.625,0.625,0.734375,0.59375,0.375,0.375,0.0,0.625,931424,1084568,random,True,8,8,0,0,23381,26693,0,0,320,320,0,0,0
1789701735.3056552,rollout,40,41,0.9671875238418579,0.3545866012573242,1.100000023841858,0.0,0.9671875238418579,0.3545866012573242,0.0002929687616415322,-1.862645149230957e-09,0.33332690596580505,0.875,0.125,0.125,0.921875,0.875,1.0,0.875,0.125,0.0,19983,3136,23119,312.234375,0.9671875238418579,0.3545866012573242,1.100000023841858,0.0,0.9671875238418579,0.3545866012573242,0.0002929687616415322,-1.862645149230957e-09,0.33332690596580505,0.875,0.125,0.125,0.921875,0.875,1.0,0.875,0.125,0.0,951407,1107687,random,True,8,8,0,0,19983,23119,0,0,328,328,0,0,0
1789701744.7267663,rollout,41,42,0.5828125476837158,0.5388273000717163,1.100000023841858,0.0,0.5828125476837158,0.5388273000717163,0.09056641161441803,2.60770320892334e-08,0.7453503608703613,0.375,0.625,0.625,0.671875,0.515625,0.5,0.25,0.25,0.5,26162,4392,30554,408.78125,0.5828125476837158,0.5388273000717163,1.100000023841858,0.0,0.5828125476837158,0.5388273000717163,0.09056641161441803,2.60770320892334e-08,0.7453503608703613,0.375,0.625,0.625,0.671875,0.515625,0.5,0.25,0.25,0.5,977569,1138241,random,True,8,8,0,0,26162,30554,0,0,336,336,0,0,0
1789701753.821809,rollout,42,43,0.9109374284744263,0.3968595862388611,1.100000023841858,0.0,0.9109374284744263,0.3968595862388611,0.03294922038912773,-0.0009313151240348816,0.3333419859409332,0.875,0.125,0.125,0.984375,0.8125,0.875,0.75,0.125,0.125,18790,3360,22150,293.59375,0.9109374284744263,0.3968595862388611,1.100000023841858,0.0,0.9109374284744263,0.3968595862388611,0.03294922038912773,-0.0009313151240348816,0.3333419859409332,0.875,0.125,0.125,0.984375,0.8125,0.875,0.75,0.125,0.125,996359,1160391,random,True,8,8,0,0,18790,22150,0,0,344,344,0,0,0
1789701763.1097677,rollout,43,44,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.07255859673023224,2.9802322387695312e-08,0.5773490071296692,0.625,0.375,0.375,0.921875,0.828125,0.625,0.625,0.0,0.375,23817,3632,27449,372.140625,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.07255859673023224,2.9802322387695312e-08,0.5773490071296692,0.625,0.375,0.375,0.921875,0.828125,0.625,0.625,0.0,0.375,1020176,1187840,random,True,8,8,0,0,23817,27449,0,0,352,352,0,0,0
1789701772.4372282,rollout,44,45,0.7859375476837158,0.4879068434238434,1.100000023841858,0.0,0.7859375476837158,0.4879068434238434,0.12720704078674316,3.3527612686157227e-08,0.7453543543815613,0.375,0.625,0.625,0.828125,0.703125,0.375,0.375,0.0,0.625,22738,3368,26106,355.28125,0.7859375476837158,0.4879068434238434,1.100000023841858,0.0,0.7859375476837158,0.4879068434238434,0.12720704078674316,3.3527612686157227e-08,0.7453543543815613,0.375,0.625,0.625,0.828125,0.703125,0.375,0.375,0.0,0.625,1042914,1213946,random,True,8,8,0,0,22738,26106,0,0,360,360,0,0,0
1789701782.1368682,rollout,45,46,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.03623047098517418,9.313225746154785e-10,0.33333274722099304,0.875,0.125,0.125,0.953125,0.9375,0.875,0.875,0.0,0.125,22103,3648,25751,345.359375,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.03623047098517418,9.313225746154785e-10,0.33333274722099304,0.875,0.125,0.125,0.953125,0.9375,0.875,0.875,0.0,0.125,1065017,1239697,random,True,8,8,0,0,22103,25751,0,0,368,368,0,0,0
1789701791.5161867,rollout,46,47,1.053125023841858,0.21304203569889069,1.100000023841858,0.10000000149011612,1.053125023841858,0.21304203569889069,0.0371093787252903,3.725290298461914e-08,0.4714033305644989,0.75,0.25,0.25,1.0,0.953125,0.75,0.75,0.0,0.25,20179,3192,23371,315.296875,1.053125023841858,0.21304203569889069,1.100000023841858,0.10000000149011612,1.053125023841858,0.21304203569889069,0.0371093787252903,3.725290298461914e-08,0.4714033305644989,0.75,0.25,0.25,1.0,0.953125,0.75,0.75,0.0,0.25,1085196,1263068,random,True,8,8,0,0,20179,23371,0,0,376,376,0,0,0
1789701800.6709452,rollout,47,48,0.8859375715255737,0.427939772605896,1.100000023841858,0.0,0.8859375715255737,0.427939772605896,0.05677734687924385,5.587935447692871e-08,0.6666606664657593,0.5,0.5,0.5,0.890625,0.796875,0.625,0.5,0.125,0.375,22197,3672,25869,346.828125,0.8859375715255737,0.427939772605896,1.100000023841858,0.0,0.8859375715255737,0.427939772605896,0.05677734687924385,5.587935447692871e-08,0.6666606664657593,0.5,0.5,0.5,0.890625,0.796875,0.625,0.5,0.125,0.375,1107393,1288937,random,True,8,8,0,0,22197,25869,0,0,384,384,0,0,0
1789701809.8868792,rollout,48,49,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.0900585949420929,2.7939677238464355e-08,0.6666650772094727,0.5,0.5,0.5,0.890625,0.78125,0.5,0.5,0.0,0.5,23318,3632,26950,364.34375,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.0900585949420929,2.7939677238464355e-08,0.6666650772094727,0.5,0.5,0.5,0.890625,0.78125,0.5,0.5,0.0,0.5,1130711,1315887,random,True,8,8,0,0,23318,26950,0,0,392,392,0,0,0
1789701818.9933197,rollout,49,50,0.8031250238418579,0.479076087474823,1.100000023841858,0.0,0.8031250238418579,0.479076087474823,0.1091015636920929,3.5390257835388184e-08,0.7453505396842957,0.375,0.625,0.625,0.84375,0.71875,0.5,0.375,0.125,0.5,23227,3152,26379,362.921875,0.8031250238418579,0.479076087474823,1.100000023841858,0.0,0.8031250238418579,0.479076087474823,0.1091015636920929,3.5390257835388184e-08,0.7453505396842957,0.375,0.625,0.625,0.84375,0.71875,0.5,0.375,0.125,0.5,1153938,1342266,random,True,8,8,0,0,23227,26379,0,0,400,400,0,0,0
1789701837.7755594,rollout,50,51,0.9812500476837158,0.3417392671108246,1.100000023841858,0.0,0.9812500476837158,0.3417392671108246,0.04203125089406967,2.0954757928848267e-08,0.4714033901691437,0.75,0.25,0.25,0.90625,0.890625,0.75,0.75,0.0,0.25,24896,5064,29960,389.0,0.9812500476837158,0.3417392671108246,1.100000023841858,0.0,0.9812500476837158,0.3417392671108246,0.04203125089406967,2.0954757928848267e-08,0.4714033901691437,0.75,0.25,0.25,0.90625,0.890625,0.75,0.75,0.0,0.25,1178834,1372226,random,True,8,8,0,0,24896,29960,0,0,408,408,0,0,0
1789701847.036532,rollout,51,52,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.07263672351837158,3.725290298461914e-08,0.5773490071296692,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,22082,3920,26002,345.03125,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.07263672351837158,3.725290298461914e-08,0.5773490071296692,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,1200916,1398228,random,True,8,8,0,0,22082,26002,0,0,416,416,0,0,0
1789701856.27897,rollout,52,53,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.12240234762430191,3.4458935260772705e-08,0.6666653752326965,0.5,0.5,0.5,0.921875,0.828125,0.5,0.5,0.0,0.5,20951,3472,24423,327.359375,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.12240234762430191,3.4458935260772705e-08,0.6666653752326965,0.5,0.5,0.5,0.921875,0.828125,0.5,0.5,0.0,0.5,1221867,1422651,random,True,8,8,0,0,20951,24423,0,0,424,424,0,0,0
1789701865.354395,rollout,53,54,0.9906249642372131,0.3145764470100403,1.100000023841858,0.10000000149011612,0.9906249642372131,0.3145764470100403,0.0566406287252903,5.21540641784668e-08,0.5773488283157349,0.625,0.375,0.375,1.0,0.890625,0.625,0.625,0.0,0.375,20654,3536,24190,322.71875,0.9906249642372131,0.3145764470100403,1.100000023841858,0.10000000149011612,0.9906249642372131,0.3145764470100403,0.0566406287252903,5.21540641784668e-08,0.5773488283157349,0.625,0.375,0.375,1.0,0.890625,0.625,0.625,0.0,0.375,1242521,1446841,random,True,8,8,0,0,20654,24190,0,0,432,432,0,0,0
1789701874.4250429,rollout,54,55,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.04912109673023224,2.60770320892334e-08,0.47140341997146606,0.75,0.25,0.25,0.953125,0.9375,0.75,0.75,0.0,0.25,20813,3664,24477,325.203125,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.04912109673023224,2.60770320892334e-08,0.47140341997146606,0.75,0.25,0.25,0.953125,0.9375,0.75,0.75,0.0,0.25,1263334,1471318,random,True,8,8,0,0,20813,24477,0,0,440,440,0,0,0
