timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty_selected_seen_ratio,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789696569.108585,rollout,34,35,0.8843750357627869,0.4310263693332672,1.100000023841858,0.0,0.8843750357627869,0.4310263693332672,0.10738281905651093,3.91155481338501e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.796875,0.5,0.5,0.0,0.5,25109,4728,29837,392.328125,0.8843750357627869,0.4310263693332672,1.100000023841858,0.0,0.8843750357627869,0.4310263693332672,0.10738281905651093,3.91155481338501e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.796875,0.5,0.5,0.0,0.5,819735,958271,difficulty,True,8,8,0,0,25109,29837,0,0,280,280,0,0,0,False,145,1.0,0.587890625,0.7122802734375,0.781896551724138,145,0.796875,3.625
1789696578.5559654,rollout,35,36,0.8671875596046448,0.44402727484703064,1.100000023841858,0.0,0.8671875596046448,0.44402727484703064,0.16779297590255737,5.587935447692871e-08,0.816494882106781,0.25,0.75,0.75,0.859375,0.78125,0.25,0.25,0.0,0.75,23731,3896,27627,370.796875,0.8671875596046448,0.44402727484703064,1.100000023841858,0.0,0.8671875596046448,0.44402727484703064,0.16779297590255737,5.587935447692871e-08,0.816494882106781,0.25,0.75,0.75,0.859375,0.78125,0.25,0.25,0.0,0.75,843466,985898,difficulty,True,8,8,0,0,23731,27627,0,0,288,288,0,0,0,False,145,0.625,0.596875,0.8466796875,0.7876616379310345,148,0.78125,2.625
1789696587.9854927,rollout,36,37,0.8015624284744263,0.4815623462200165,1.100000023841858,0.0,0.8015624284744263,0.4815623462200165,0.0996679812669754,6.51925802230835e-09,0.6666651964187622,0.5,0.5,0.5,0.828125,0.71875,0.5,0.5,0.0,0.5,24462,4504,28966,382.21875,0.8015624284744263,0.4815623462200165,1.100000023841858,0.0,0.8015624284744263,0.4815623462200165,0.0996679812669754,6.51925802230835e-09,0.6666651964187622,0.5,0.5,0.5,0.828125,0.71875,0.5,0.5,0.0,0.5,867928,1014864,difficulty,True,8,8,0,0,24462,28966,0,0,296,296,0,0,0,False,148,0.625,0.6234375,0.720263671875,0.7911739864864865,151,0.71875,2.875
1789696597.6041656,rollout,37,38,0.8656249642372131,0.4469362199306488,1.100000023841858,0.0,0.8656249642372131,0.4469362199306488,0.14402344822883606,3.166496753692627e-08,0.7453544735908508,0.375,0.625,0.625,0.84375,0.78125,0.375,0.375,0.0,0.625,26431,4392,30823,412.984375,0.8656249642372131,0.4469362199306488,1.100000023841858,0.0,0.8656249642372131,0.4469362199306488,0.14402344822883606,3.166496753692627e-08,0.7453544735908508,0.375,0.625,0.625,0.84375,0.78125,0.375,0.375,0.0,0.625,894359,1045687,difficulty,True,8,8,0,0,26431,30823,0,0,304,304,0,0,0,False,151,0.75,0.734375,0.6686197916666666,0.7912096440397351,153,0.78125,2.875
1789696607.1169324,rollout,38,39,0.9375,0.38110116124153137,1.100000023841858,0.0,0.9375,0.38110116124153137,0.11925782263278961,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.84375,0.375,0.375,0.0,0.625,24650,4184,28834,385.15625,0.9375,0.38110116124153137,1.100000023841858,0.0,0.9375,0.38110116124153137,0.11925782263278961,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.84375,0.375,0.375,0.0,0.625,919009,1074521,difficulty,True,8,8,0,0,24650,28834,0,0,312,312,0,0,0,False,153,1.0,0.7607421875,0.628143310546875,0.7913858251633987,153,0.84375,3.875
1789696616.510047,rollout,39,40,0.793749988079071,0.47572001814842224,1.100000023841858,0.0,0.793749988079071,0.47572001814842224,0.15496093034744263,6.705522537231445e-08,0.8164948225021362,0.25,0.75,0.75,0.90625,0.703125,0.25,0.25,0.0,0.75,24040,3896,27936,375.625,0.793749988079071,0.47572001814842224,1.100000023841858,0.0,0.793749988079071,0.47572001814842224,0.15496093034744263,6.705522537231445e-08,0.8164948225021362,0.25,0.75,0.75,0.90625,0.703125,0.25,0.25,0.0,0.75,943049,1102457,difficulty,True,8,8,0,0,24040,27936,0,0,320,320,0,0,0,False,153,0.875,0.58203125,0.8728986467633929,0.7935559640522876,154,0.703125,4.125
1789696635.1230564,rollout,40,41,0.9749999642372131,0.3333333432674408,1.100000023841858,0.10000000149011612,0.9749999642372131,0.3333333432674408,0.0703125074505806,5.21540641784668e-08,0.6666649580001831,0.5,0.5,0.5,1.0,0.875,0.5,0.5,0.0,0.5,21864,3864,25728,341.625,0.9749999642372131,0.3333333432674408,1.100000023841858,0.10000000149011612,0.9749999642372131,0.3333333432674408,0.0703125074505806,5.21540641784668e-08,0.6666649580001831,0.5,0.5,0.5,1.0,0.875,0.5,0.5,0.0,0.5,964913,1128185,difficulty,True,8,8,0,0,21864,25728,0,0,328,328,0,0,0,False,154,0.875,0.7589285714285714,0.6595982142857143,0.796684760551948,155,0.875,2.875
1789696644.5311766,rollout,41,42,0.75,0.5055250525474548,1.100000023841858,0.0,0.75,0.5055250525474548,0.13171875476837158,2.60770320892334e-08,0.745354413986206,0.375,0.625,0.625,0.78125,0.671875,0.375,0.375,0.0,0.625,27664,4952,32616,432.25,0.75,0.5055250525474548,1.100000023841858,0.0,0.75,0.5055250525474548,0.13171875476837158,2.60770320892334e-08,0.745354413986206,0.375,0.625,0.625,0.78125,0.671875,0.375,0.375,0.0,0.625,992577,1160801,difficulty,True,8,8,0,0,27664,32616,0,0,336,336,0,0,0,False,155,0.875,0.6768973214285714,0.7214268275669643,0.7998109879032258,156,0.671875,4.375
1789696654.0463154,rollout,42,43,0.7906250357627869,0.4806472957134247,1.100000023841858,0.0,0.7906250357627869,0.4806472957134247,0.17253907024860382,7.82310962677002e-08,0.8819151520729065,0.125,0.875,0.875,0.875,0.703125,0.125,0.125,0.0,0.875,25029,4528,29557,391.078125,0.7906250357627869,0.4806472957134247,1.100000023841858,0.0,0.7906250357627869,0.4806472957134247,0.17253907024860382,7.82310962677002e-08,0.8819151520729065,0.125,0.875,0.875,0.875,0.703125,0.125,0.125,0.0,0.875,1017606,1190358,difficulty,True,8,8,0,0,25029,29557,0,0,344,344,0,0,0,False,156,0.875,0.5558035714285714,0.8533761160714286,0.7971254006410257,157,0.703125,4.0
1789696663.3441582,rollout,43,44,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.13431641459465027,5.960464477539063e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.78125,0.375,0.375,0.0,0.625,23025,3792,26817,359.765625,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.13431641459465027,5.960464477539063e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.78125,0.375,0.375,0.0,0.625,1040631,1217175,difficulty,True,8,8,0,0,23025,26817,0,0,352,352,0,0,0,False,157,0.875,0.7229352678571429,0.7132372174944196,0.8003582802547771,158,0.78125,3.75
1789696672.784001,rollout,44,45,0.901562511920929,0.41690173745155334,1.100000023841858,0.0,0.901562511920929,0.41690173745155334,0.12349610030651093,3.91155481338501e-08,0.7453543543815613,0.375,0.625,0.625,0.890625,0.8125,0.375,0.375,0.0,0.625,24812,4200,29012,387.6875,0.901562511920929,0.41690173745155334,1.100000023841858,0.0,0.901562511920929,0.41690173745155334,0.12349610030651093,3.91155481338501e-08,0.7453543543815613,0.375,0.625,0.625,0.890625,0.8125,0.375,0.375,0.0,0.625,1065443,1246187,difficulty,True,8,8,0,0,24812,29012,0,0,360,360,0,0,0,False,158,1.0,0.7109375,0.580078125,0.8022213706487342,158,0.8125,3.375
1789696682.3599582,rollout,45,46,0.8359375596046448,0.4616627097129822,1.100000023841858,0.0,0.8359375596046448,0.4616627097129822,0.17482422292232513,4.470348358154297e-08,0.8164949417114258,0.25,0.75,0.75,0.859375,0.75,0.25,0.25,0.0,0.75,25647,4392,30039,400.734375,0.8359375596046448,0.4616627097129822,1.100000023841858,0.0,0.8359375596046448,0.4616627097129822,0.17482422292232513,4.470348358154297e-08,0.8164949417114258,0.25,0.75,0.75,0.859375,0.75,0.25,0.25,0.0,0.75,1091090,1276226,difficulty,True,8,8,0,0,25647,30039,0,0,368,368,0,0,0,False,158,0.75,0.62109375,0.8985595703125,0.8047925731803798,160,0.75,3.875
1789696691.8541086,rollout,46,47,0.9078124761581421,0.40367546677589417,1.100000023841858,0.0,0.9078124761581421,0.40367546677589417,0.14763672649860382,1.1548399925231934e-07,0.8819149732589722,0.125,0.875,0.875,0.953125,0.8125,0.125,0.125,0.0,0.875,23732,3696,27428,370.8125,0.9078124761581421,0.40367546677589417,1.100000023841858,0.0,0.9078124761581421,0.40367546677589417,0.14763672649860382,1.1548399925231934e-07,0.8819149732589722,0.125,0.875,0.875,0.953125,0.8125,0.125,0.125,0.0,0.875,1114822,1303654,difficulty,True,8,8,0,0,23732,27428,0,0,376,376,0,0,0,False,160,0.875,0.7385602678571429,0.7033843994140625,0.808087158203125,161,0.8125,4.875
1789696701.1843798,rollout,47,48,0.8515624403953552,0.45320454239845276,1.100000023841858,0.0,0.8515624403953552,0.45320454239845276,0.12341797351837158,4.7497451305389404e-08,0.7453542947769165,0.375,0.625,0.625,0.859375,0.765625,0.375,0.375,0.0,0.625,24243,5168,29411,378.796875,0.8515624403953552,0.45320454239845276,1.100000023841858,0.0,0.8515624403953552,0.45320454239845276,0.12341797351837158,4.7497451305389404e-08,0.7453542947769165,0.375,0.625,0.625,0.859375,0.765625,0.375,0.375,0.0,0.625,1139065,1333065,difficulty,True,8,8,0,0,24243,29411,0,0,384,384,0,0,0,False,161,1.0,0.67529296875,0.6838912963867188,0.8103042507763976,161,0.765625,4.375
1789696710.6383486,rollout,48,49,0.9546875357627869,0.36250001192092896,1.100000023841858,0.0,0.9546875357627869,0.36250001192092896,0.09404297173023224,3.5390257835388184e-08,0.5773491859436035,0.625,0.375,0.375,0.953125,0.859375,0.625,0.625,0.0,0.375,24600,4160,28760,384.375,0.9546875357627869,0.36250001192092896,1.100000023841858,0.0,0.9546875357627869,0.36250001192092896,0.09404297173023224,3.5390257835388184e-08,0.5773491859436035,0.625,0.375,0.375,0.953125,0.859375,0.625,0.625,0.0,0.375,1163665,1361825,difficulty,True,8,8,0,0,24600,28760,0,0,392,392,0,0,0,False,161,0.875,0.7649274553571429,0.6567420959472656,0.8125485248447205,162,0.859375,5.0
1789696720.131498,rollout,49,50,0.9031250476837158,0.41364380717277527,1.100000023841858,0.0,0.9031250476837158,0.41364380717277527,0.12644532322883606,3.4458935260772705e-08,0.6666653752326965,0.5,0.5,0.5,0.90625,0.8125,0.5,0.5,0.0,0.5,25309,4584,29893,395.453125,0.9031250476837158,0.41364380717277527,1.100000023841858,0.0,0.9031250476837158,0.41364380717277527,0.12644532322883606,3.4458935260772705e-08,0.6666653752326965,0.5,0.5,0.5,0.90625,0.8125,0.5,0.5,0.0,0.5,1188974,1391718,difficulty,True,8,8,0,0,25309,29893,0,0,400,400,0,0,0,False,162,1.0,0.7220458984375,0.714728832244873,0.8153121383101852,162,0.8125,5.125
1789696740.8168197,rollout,50,51,1.0343749523162842,0.25648340582847595,1.100000023841858,0.0,1.0343749523162842,0.25648340582847595,0.05179687589406967,1.4901161193847656e-08,0.4714035391807556,0.75,0.25,0.25,0.96875,0.9375,0.75,0.75,0.0,0.25,22350,3928,26278,349.21875,1.0343749523162842,0.25648340582847595,1.100000023841858,0.0,1.0343749523162842,0.25648340582847595,0.05179687589406967,1.4901161193847656e-08,0.4714035391807556,0.75,0.25,0.25,0.96875,0.9375,0.75,0.75,0.0,0.25,1211324,1417996,difficulty,True,8,8,0,0,22350,26278,0,0,408,408,0,0,0,False,162,0.875,0.7924107142857143,0.5537109375,0.8175455729166666,163,0.9375,4.125
1789696750.4061177,rollout,51,52,0.7703125476837158,0.49366775155067444,1.100000023841858,0.0,0.7703125476837158,0.49366775155067444,0.19486328959465027,6.705522537231445e-08,0.8819152116775513,0.125,0.875,0.875,0.828125,0.6875,0.125,0.125,0.0,0.875,26389,5208,31597,412.328125,0.7703125476837158,0.49366775155067444,1.100000023841858,0.0,0.7703125476837158,0.49366775155067444,0.19486328959465027,6.705522537231445e-08,0.8819152116775513,0.125,0.875,0.875,0.828125,0.6875,0.125,0.125,0.0,0.875,1237713,1449593,difficulty,True,8,8,0,0,26389,31597,0,0,416,416,0,0,0,False,163,0.75,0.5152994791666666,0.6806411743164062,0.8215886215490797,165,0.6875,4.125
1789696759.8848834,rollout,52,53,0.8687499761581421,0.4410935342311859,1.100000023841858,0.0,0.8687499761581421,0.4410935342311859,0.13089844584465027,6.146728992462158e-08,0.8164946436882019,0.25,0.75,0.75,0.875,0.78125,0.25,0.25,0.0,0.75,24487,4696,29183,382.609375,0.8687499761581421,0.4410935342311859,1.100000023841858,0.0,0.8687499761581421,0.4410935342311859,0.13089844584465027,6.146728992462158e-08,0.8164946436882019,0.25,0.75,0.75,0.875,0.78125,0.25,0.25,0.0,0.75,1262200,1478776,difficulty,True,8,8,0,0,24487,29183,0,0,424,424,0,0,0,False,165,1.0,0.6865234375,0.696990966796875,0.8234730113636364,165,0.78125,5.125
1789696769.2684069,rollout,53,54,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.04912109673023224,2.7939677238464355e-08,0.47140341997146606,0.75,0.25,0.25,0.953125,0.9375,0.75,0.75,0.0,0.25,21947,4136,26083,342.921875,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.04912109673023224,2.7939677238464355e-08,0.47140341997146606,0.75,0.25,0.25,0.953125,0.9375,0.75,0.75,0.0,0.25,1284147,1504859,difficulty,True,8,8,0,0,21947,26083,0,0,432,432,0,0,0,False,165,0.875,0.8415178571428571,0.5138113839285714,0.8257694128787879,166,0.9375,3.375
1789696778.9241085,rollout,54,55,0.878125011920929,0.4229408800601959,1.100000023841858,0.0,0.878125011920929,0.4229408800601959,0.13738282024860382,8.940696716308594e-08,0.8164947032928467,0.25,0.75,0.75,0.96875,0.78125,0.25,0.25,0.0,0.75,26158,5128,31286,408.71875,0.878125011920929,0.4229408800601959,1.100000023841858,0.0,0.878125011920929,0.4229408800601959,0.13738282024860382,8.940696716308594e-08,0.8164947032928467,0.25,0.75,0.75,0.96875,0.78125,0.25,0.25,0.0,0.75,1310305,1536145,difficulty,True,8,8,0,0,26158,31286,0,0,440,440,0,0,0,False,166,0.875,0.6350446428571429,0.6806291852678571,0.8286544615963856,167,0.78125,4.25
1789696788.3460624,rollout,55,56,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.08818359673023224,3.166496753692627e-08,0.5773491263389587,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,24012,4200,28212,375.1875,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.08818359673023224,3.166496753692627e-08,0.5773491263389587,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,1334317,1564357,difficulty,True,8,8,0,0,24012,28212,0,0,448,448,0,0,0,False,167,1.0,0.78289794921875,0.5935524702072144,0.8313412238023952,167,0.875,5.875
1789696797.7838614,rollout,56,57,0.7140625715255737,0.5029649138450623,1.100000023841858,0.0,0.7140625715255737,0.5029649138450623,0.17763672769069672,6.798654794692993e-08,0.8819152116775513,0.125,0.875,0.875,0.890625,0.625,0.125,0.125,0.0,0.875,24055,4160,28215,375.859375,0.7140625715255737,0.5029649138450623,1.100000023841858,0.0,0.7140625715255737,0.5029649138450623,0.17763672769069672,6.798654794692993e-08,0.8819152116775513,0.125,0.875,0.875,0.890625,0.625,0.125,0.125,0.0,0.875,1358372,1592572,difficulty,True,8,8,0,0,24055,28215,0,0,456,456,0,0,0,False,167,0.5,0.546875,0.7772216796875,0.8335472609468563,171,0.625,2.875
1789696806.8302708,rollout,57,58,1.0171875953674316,0.28705108165740967,1.100000023841858,0.0,1.0171875953674316,0.28705108165740967,0.06279297173023224,3.5390257835388184e-08,0.5773488283157349,0.625,0.375,0.375,0.953125,0.921875,0.625,0.625,0.0,0.375,22846,4056,26902,356.96875,1.0171875953674316,0.28705108165740967,1.100000023841858,0.0,1.0171875953674316,0.28705108165740967,0.06279297173023224,3.5390257835388184e-08,0.5773488283157349,0.625,0.375,0.375,0.953125,0.921875,0.625,0.625,0.0,0.375,1381218,1619474,difficulty,True,8,8,0,0,22846,26902,0,0,464,464,0,0,0,False,171,1.0,0.828125,0.524658203125,0.8306791963633041,171,0.921875,4.875
1789696816.2938952,rollout,58,59,0.807812511920929,0.47150710225105286,1.100000023841858,0.0,0.807812511920929,0.47150710225105286,0.1325976699590683,5.21540641784668e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.71875,0.375,0.375,0.0,0.625,25625,4184,29809,400.390625,0.807812511920929,0.47150710225105286,1.100000023841858,0.0,0.807812511920929,0.47150710225105286,0.1325976699590683,5.21540641784668e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.71875,0.375,0.375,0.0,0.625,1406843,1649283,difficulty,True,8,8,0,0,25625,29809,0,0,472,472,0,0,0,False,171,1.0,0.692718505859375,0.581520289182663,0.8328721788194444,171,0.71875,5.0
1789696825.7673955,rollout,59,60,0.9328124523162842,0.3920052945613861,1.100000023841858,0.0,0.9328124523162842,0.3920052945613861,0.10263672471046448,3.3527612686157227e-08,0.666665256023407,0.5,0.5,0.5,0.890625,0.84375,0.5,0.5,0.0,0.5,24334,3928,28262,380.21875,0.9328124523162842,0.3920052945613861,1.100000023841858,0.0,0.9328124523162842,0.3920052945613861,0.10263672471046448,3.3527612686157227e-08,0.666665256023407,0.5,0.5,0.5,0.890625,0.84375,0.5,0.5,0.0,0.5,1431177,1677545,difficulty,True,8,8,0,0,24334,28262,0,0,480,480,0,0,0,False,171,1.0,0.731201171875,0.5850048065185547,0.8334811026589912,171,0.84375,5.25
1789696844.6940608,rollout,60,61,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.08695312589406967,3.5390257835388184e-08,0.5773491263389587,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,21520,4552,26072,336.25,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.08695312589406967,3.5390257835388184e-08,0.5773491263389587,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,1452697,1703617,difficulty,True,8,8,0,0,21520,26072,0,0,488,488,0,0,0,False,171,0.875,0.7742745535714286,0.6308234078543526,0.8361138237847222,172,0.875,4.75
1789696854.2800558,rollout,61,62,0.9000000357627869,0.4201284945011139,1.100000023841858,0.0,0.9000000357627869,0.4201284945011139,0.12644532322883606,5.960464477539063e-08,0.8164945840835571,0.25,0.75,0.75,0.875,0.8125,0.25,0.25,0.0,0.75,25330,4992,30322,395.78125,0.9000000357627869,0.4201284945011139,1.100000023841858,0.0,0.9000000357627869,0.4201284945011139,0.12644532322883606,5.960464477539063e-08,0.8164945840835571,0.25,0.75,0.75,0.875,0.8125,0.25,0.25,0.0,0.75,1478027,1733939,difficulty,True,8,8,0,0,25330,30322,0,0,496,496,0,0,0,False,172,0.875,0.7265625,0.6210588727678571,0.838752924009811,173,0.8125,4.375
1789696863.9325933,rollout,62,63,0.828125,0.4561637043952942,1.100000023841858,0.0,0.828125,0.4561637043952942,0.1394921988248825,3.725290298461914e-08,0.7453544735908508,0.375,0.625,0.625,0.9375,0.734375,0.375,0.375,0.0,0.625,25271,4464,29735,394.859375,0.828125,0.4561637043952942,1.100000023841858,0.0,0.828125,0.4561637043952942,0.1394921988248825,3.725290298461914e-08,0.7453544735908508,0.375,0.625,0.625,0.9375,0.734375,0.375,0.375,0.0,0.625,1503298,1763674,difficulty,True,8,8,0,0,25271,29735,0,0,504,504,0,0,0,False,173,0.875,0.6316266741071429,0.7418080738612584,0.8405204287843208,174,0.734375,6.0
1789696873.5289986,rollout,63,64,0.801562488079071,0.4815623462200165,1.100000023841858,0.0,0.801562488079071,0.4815623462200165,0.17021484673023224,7.82310962677002e-08,0.8819150924682617,0.125,0.875,0.875,0.828125,0.71875,0.125,0.125,0.0,0.875,26755,4592,31347,418.046875,0.801562488079071,0.4815623462200165,1.100000023841858,0.0,0.801562488079071,0.4815623462200165,0.17021484673023224,7.82310962677002e-08,0.8819150924682617,0.125,0.875,0.875,0.828125,0.71875,0.125,0.125,0.0,0.875,1530053,1795021,difficulty,True,8,8,0,0,26755,31347,0,0,512,512,0,0,0,False,174,1.0,0.68377685546875,0.7809818983078003,0.8427404644845546,174,0.71875,6.375
1789696883.119584,rollout,64,65,0.721875011920929,0.5097365379333496,1.100000023841858,0.0,0.721875011920929,0.5097365379333496,0.13246093690395355,8.475035429000854e-08,0.8819126486778259,0.125,0.875,0.875,0.8125,0.640625,0.25,0.125,0.125,0.75,26258,4208,30466,410.28125,0.721875011920929,0.5097365379333496,1.100000023841858,0.0,0.721875011920929,0.5097365379333496,0.13246093690395355,8.475035429000854e-08,0.8819126486778259,0.125,0.875,0.875,0.8125,0.640625,0.25,0.125,0.125,0.75,1556311,1825487,difficulty,True,8,8,0,0,26258,30466,0,0,520,520,0,0,0,False,174,1.0,0.622528076171875,0.6964769065380096,0.8435444448186064,174,0.640625,6.0
1789696892.484093,rollout,65,66,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.1360742300748825,6.705522537231445e-08,0.745354413986206,0.375,0.625,0.625,0.921875,0.78125,0.375,0.375,0.0,0.625,23262,3256,26518,363.46875,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.1360742300748825,6.705522537231445e-08,0.745354413986206,0.375,0.625,0.625,0.921875,0.78125,0.375,0.375,0.0,0.625,1579573,1852005,difficulty,True,8,8,0,0,23262,26518,0,0,528,528,0,0,0,False,174,1.0,0.767669677734375,0.5472352206707001,0.8439604660560345,174,0.78125,5.625
1789696901.6098762,rollout,66,67,0.8359375596046448,0.4616627097129822,1.100000023841858,0.0,0.8359375596046448,0.4616627097129822,0.1511523425579071,2.8870999813079834e-08,0.7453545331954956,0.375,0.625,0.625,0.859375,0.75,0.375,0.375,0.0,0.625,23205,3648,26853,362.578125,0.8359375596046448,0.4616627097129822,1.100000023841858,0.0,0.8359375596046448,0.4616627097129822,0.1511523425579071,2.8870999813079834e-08,0.7453545331954956,0.375,0.625,0.625,0.859375,0.75,0.375,0.375,0.0,0.625,1602778,1878858,difficulty,True,8,8,0,0,23205,26853,0,0,536,536,0,0,0,False,174,1.0,0.6619110107421875,0.5127605721354485,0.8442726573724856,174,0.75,7.0
1789696911.1647995,rollout,67,68,0.8968749642372131,0.42649132013320923,1.100000023841858,0.0,0.8968749642372131,0.42649132013320923,0.1287500113248825,4.470348358154297e-08,0.7453543543815613,0.375,0.625,0.625,0.84375,0.8125,0.375,0.375,0.0,0.625,26564,5400,31964,415.0625,0.8968749642372131,0.42649132013320923,1.100000023841858,0.0,0.8968749642372131,0.42649132013320923,0.1287500113248825,4.470348358154297e-08,0.7453543543815613,0.375,0.625,0.625,0.84375,0.8125,0.375,0.375,0.0,0.625,1629342,1910822,difficulty,True,8,8,0,0,26564,31964,0,0,544,544,0,0,0,False,174,0.875,0.6897321428571429,0.6935686383928571,0.8462976916082974,175,0.8125,4.875
1789696920.6158233,rollout,68,69,0.875,0.4291002154350281,1.100000023841858,0.0,0.875,0.4291002154350281,0.11605469137430191,6.05359673500061e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.78125,0.375,0.375,0.0,0.625,23352,3936,27288,364.875,0.875,0.4291002154350281,1.100000023841858,0.0,0.875,0.4291002154350281,0.11605469137430191,6.05359673500061e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.78125,0.375,0.375,0.0,0.625,1652694,1938110,difficulty,True,8,8,0,0,23352,27288,0,0,552,552,0,0,0,False,175,0.875,0.6891566685267857,0.7056396944182259,0.8490956333705357,176,0.78125,6.125
1789696930.1506107,rollout,69,70,0.8374999761581421,0.4589498043060303,1.100000023841858,0.0,0.8374999761581421,0.4589498043060303,0.1469140648841858,4.0978193283081055e-08,0.7453544735908508,0.375,0.625,0.625,0.875,0.75,0.375,0.375,0.0,0.625,26542,5024,31566,414.71875,0.8374999761581421,0.4589498043060303,1.100000023841858,0.0,0.8374999761581421,0.4589498043060303,0.1469140648841858,4.0978193283081055e-08,0.7453544735908508,0.375,0.625,0.625,0.875,0.75,0.375,0.375,0.0,0.625,1679236,1969676,difficulty,True,8,8,0,0,26542,31566,0,0,560,560,0,0,0,False,176,1.0,0.5906982421875,0.6962008476257324,0.8511629971590909,176,0.75,6.375
1789696949.6766746,rollout,70,71,0.8046875,0.476571649312973,1.100000023841858,0.0,0.8046875,0.476571649312973,0.10708984732627869,2.421438694000244e-08,0.666665256023407,0.5,0.5,0.5,0.859375,0.71875,0.5,0.5,0.0,0.5,25079,4312,29391,391.859375,0.8046875,0.476571649312973,1.100000023841858,0.0,0.8046875,0.476571649312973,0.10708984732627869,2.421438694000244e-08,0.666665256023407,0.5,0.5,0.5,0.859375,0.71875,0.5,0.5,0.0,0.5,1704315,1999067,difficulty,True,8,8,0,0,25079,29391,0,0,568,568,0,0,0,False,176,0.875,0.7013811383928571,0.6062631607055664,0.8547834916548296,177,0.71875,6.0
1789696959.14177,rollout,71,72,0.934374988079071,0.3884109854698181,1.100000023841858,0.0,0.934374988079071,0.3884109854698181,0.1319921910762787,6.984919309616089e-08,0.8164946436882019,0.25,0.75,0.75,0.90625,0.84375,0.25,0.25,0.0,0.75,24579,4448,29027,384.046875,0.934374988079071,0.3884109854698181,1.100000023841858,0.0,0.934374988079071,0.3884109854698181,0.1319921910762787,6.984919309616089e-08,0.8164946436882019,0.25,0.75,0.75,0.90625,0.84375,0.25,0.25,0.0,0.75,1728894,2028094,difficulty,True,8,8,0,0,24579,29027,0,0,576,576,0,0,0,False,177,1.0,0.70330810546875,0.6951836347579956,0.854446669756356,177,0.84375,7.0
