timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty_selected_seen_ratio,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789693730.4416776,rollout,30,31,0.8062500357627869,0.47404876351356506,1.100000023841858,0.0,0.8062500357627869,0.47404876351356506,0.10417969524860382,4.936009645462036e-08,0.7453542351722717,0.375,0.625,0.625,0.875,0.71875,0.375,0.375,0.0,0.625,24902,5064,29966,389.09375,0.8062500357627869,0.47404876351356506,1.100000023841858,0.0,0.8062500357627869,0.47404876351356506,0.10417969524860382,4.936009645462036e-08,0.7453542351722717,0.375,0.625,0.625,0.875,0.71875,0.375,0.375,0.0,0.625,721873,844585,difficulty,True,8,8,0,0,24902,29966,0,0,248,248,0,0,0,False,141,0.875,0.6527142857142857,0.6966794285714286,0.7219871631205674,142,0.71875,2.75
1789693740.0114596,rollout,31,32,0.9874999523162842,0.3239145576953888,1.100000023841858,0.0,0.9874999523162842,0.3239145576953888,0.09324219077825546,8.940696716308594e-08,0.7453541159629822,0.375,0.625,0.625,0.96875,0.890625,0.375,0.375,0.0,0.625,25047,4144,29191,391.359375,0.9874999523162842,0.3239145576953888,1.100000023841858,0.0,0.9874999523162842,0.3239145576953888,0.09324219077825546,8.940696716308594e-08,0.7453541159629822,0.375,0.625,0.625,0.96875,0.890625,0.375,0.375,0.0,0.625,746920,873776,difficulty,True,8,8,0,0,25047,29191,0,0,256,256,0,0,0,False,142,0.875,0.6623214285714286,0.8308562500000001,0.718526690140845,143,0.890625,2.625
1789693749.3714573,rollout,32,33,0.8890625238418579,0.42168113589286804,1.100000023841858,0.0,0.8890625238418579,0.42168113589286804,0.09224610030651093,6.891787052154541e-08,0.7453541159629822,0.375,0.625,0.625,0.921875,0.796875,0.375,0.375,0.0,0.625,24061,3912,27973,375.953125,0.8890625238418579,0.42168113589286804,1.100000023841858,0.0,0.8890625238418579,0.42168113589286804,0.09224610030651093,6.891787052154541e-08,0.7453541159629822,0.375,0.625,0.625,0.921875,0.796875,0.375,0.375,0.0,0.625,770981,901749,difficulty,True,8,8,0,0,24061,27973,0,0,264,264,0,0,0,False,143,0.875,0.6224999999999999,0.7242267857142857,0.7199626923076924,144,0.796875,3.125
1789693758.7069569,rollout,33,34,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.08148437738418579,4.0978193283081055e-08,0.577349066734314,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,23024,3944,26968,359.75,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.08148437738418579,4.0978193283081055e-08,0.577349066734314,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,794005,928717,difficulty,True,8,8,0,0,23024,26968,0,0,272,272,0,0,0,False,144,0.625,0.68475,0.6683237500000001,0.7226139930555555,147,0.875,2.125
1789693768.0163226,rollout,34,35,0.809374988079071,0.4689463973045349,1.100000023841858,0.0,0.809374988079071,0.4689463973045349,0.12375000864267349,-0.0009312722831964493,0.7453584671020508,0.375,0.625,0.625,0.90625,0.71875,0.375,0.25,0.125,0.625,24940,3664,28604,389.6875,0.809374988079071,0.4689463973045349,1.100000023841858,0.0,0.809374988079071,0.4689463973045349,0.12375000864267349,-0.0009312722831964493,0.7453584671020508,0.375,0.625,0.625,0.90625,0.71875,0.375,0.25,0.125,0.625,818945,957321,difficulty,True,8,8,0,0,24940,28604,0,0,280,280,0,0,0,False,147,0.75,0.6164583333333333,0.7365197916666667,0.7271363265306122,149,0.71875,2.375
1789693777.3954158,rollout,35,36,0.9296875596046448,0.3990781903266907,1.100000023841858,0.0,0.9296875596046448,0.3990781903266907,0.1260351538658142,3.725290298461914e-08,0.7453543543815613,0.375,0.625,0.625,0.859375,0.84375,0.375,0.375,0.0,0.625,24329,4288,28617,380.140625,0.9296875596046448,0.3990781903266907,1.100000023841858,0.0,0.9296875596046448,0.3990781903266907,0.1260351538658142,3.725290298461914e-08,0.7453543543815613,0.375,0.625,0.625,0.859375,0.84375,0.375,0.375,0.0,0.625,843274,985938,difficulty,True,8,8,0,0,24329,28617,0,0,288,288,0,0,0,False,149,0.875,0.6698910714285714,0.8427645784821428,0.7247930536912751,150,0.84375,3.25
1789693786.991026,rollout,36,37,0.7281250953674316,0.5183823108673096,1.100000023841858,0.0,0.7281250953674316,0.5183823108673096,0.1788281351327896,6.51925802230835e-08,0.8819151520729065,0.125,0.875,0.875,0.71875,0.65625,0.125,0.125,0.0,0.875,26816,5304,32120,419.0,0.7281250953674316,0.5183823108673096,1.100000023841858,0.0,0.7281250953674316,0.5183823108673096,0.1788281351327896,6.51925802230835e-08,0.8819151520729065,0.125,0.875,0.875,0.71875,0.65625,0.125,0.125,0.0,0.875,870090,1018058,difficulty,True,8,8,0,0,26816,32120,0,0,296,296,0,0,0,False,150,0.75,0.534375,0.7314697916666666,0.7273349416666667,152,0.65625,3.0
1789693796.6092517,rollout,37,38,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.1184375062584877,5.21540641784668e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.8125,0.375,0.375,0.0,0.625,25857,5360,31217,404.015625,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.1184375062584877,5.21540641784668e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.8125,0.375,0.375,0.0,0.625,895947,1049275,difficulty,True,8,8,0,0,25857,31217,0,0,304,304,0,0,0,False,152,0.75,0.5656249999999999,0.8006281249999999,0.7257705016447368,154,0.8125,2.875
1789693806.1334155,rollout,38,39,0.8343749642372131,0.46435439586639404,1.100000023841858,0.0,0.8343749642372131,0.46435439586639404,0.12320313602685928,7.450580596923828e-08,0.8164945840835571,0.25,0.75,0.75,0.84375,0.75,0.25,0.25,0.0,0.75,25739,3640,29379,402.171875,0.8343749642372131,0.46435439586639404,1.100000023841858,0.0,0.8343749642372131,0.46435439586639404,0.12320313602685928,7.450580596923828e-08,0.8164945840835571,0.25,0.75,0.75,0.84375,0.75,0.25,0.25,0.0,0.75,921686,1078654,difficulty,True,8,8,0,0,25739,29379,0,0,312,312,0,0,0,False,154,0.875,0.6502142857142857,0.6477576607142856,0.7263976704545454,155,0.75,3.125
1789693815.4214194,rollout,39,40,0.979687511920929,0.34603407979011536,1.100000023841858,0.0,0.979687511920929,0.34603407979011536,0.08271484822034836,1.4901161193847656e-08,0.577349066734314,0.625,0.375,0.375,0.890625,0.890625,0.625,0.625,0.0,0.375,23709,3352,27061,370.453125,0.979687511920929,0.34603407979011536,1.100000023841858,0.0,0.979687511920929,0.34603407979011536,0.08271484822034836,1.4901161193847656e-08,0.577349066734314,0.625,0.375,0.375,0.890625,0.890625,0.625,0.625,0.0,0.375,945395,1105715,difficulty,True,8,8,0,0,23709,27061,0,0,320,320,0,0,0,False,155,0.75,0.7758958333333333,0.6764782812500001,0.7262747822580645,157,0.890625,3.25
1789693833.958964,rollout,40,41,0.796875,0.48891481757164,1.100000023841858,0.0,0.796875,0.48891481757164,0.1559765636920929,1.862645149230957e-08,0.7453545331954956,0.375,0.625,0.625,0.78125,0.71875,0.375,0.375,0.0,0.625,22458,4056,26514,350.90625,0.796875,0.48891481757164,1.100000023841858,0.0,0.796875,0.48891481757164,0.1559765636920929,1.862645149230957e-08,0.7453545331954956,0.375,0.625,0.625,0.78125,0.71875,0.375,0.375,0.0,0.625,967853,1132229,difficulty,True,8,8,0,0,22458,26514,0,0,328,328,0,0,0,False,157,0.875,0.5229107142857143,0.9107560267857142,0.7257614888535031,158,0.71875,3.25
1789693843.5499215,rollout,41,42,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.11216796934604645,5.029141902923584e-08,0.666665256023407,0.5,0.5,0.5,0.921875,0.828125,0.5,0.5,0.0,0.5,25462,4320,29782,397.84375,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.11216796934604645,5.029141902923584e-08,0.666665256023407,0.5,0.5,0.5,0.921875,0.828125,0.5,0.5,0.0,0.5,993315,1162011,difficulty,True,8,8,0,0,25462,29782,0,0,336,336,0,0,0,False,158,1.0,0.6630125,0.7120843201562499,0.7281868117088608,158,0.828125,4.125
1789693852.7971287,rollout,42,43,0.8609374761581421,0.43593257665634155,1.100000023841858,0.0,0.8609374761581421,0.43593257665634155,0.13982422649860382,4.936009645462036e-08,0.7453544735908508,0.375,0.625,0.625,0.953125,0.765625,0.375,0.375,0.0,0.625,22368,4544,26912,349.5,0.8609374761581421,0.43593257665634155,1.100000023841858,0.0,0.8609374761581421,0.43593257665634155,0.13982422649860382,4.936009645462036e-08,0.7453544735908508,0.375,0.625,0.625,0.953125,0.765625,0.375,0.375,0.0,0.625,1015683,1188923,difficulty,True,8,8,0,0,22368,26912,0,0,344,344,0,0,0,False,158,1.0,0.611509375,0.8266149634375,0.7290228243670887,158,0.765625,4.25
1789693862.4192126,rollout,43,44,0.7999999523162842,0.48403069376945496,1.100000023841858,0.0,0.7999999523162842,0.48403069376945496,0.1768750250339508,7.264316082000732e-08,0.8819151520729065,0.125,0.875,0.875,0.8125,0.71875,0.125,0.125,0.0,0.875,25233,4664,29897,394.265625,0.7999999523162842,0.48403069376945496,1.100000023841858,0.0,0.7999999523162842,0.48403069376945496,0.1768750250339508,7.264316082000732e-08,0.8819151520729065,0.125,0.875,0.875,0.8125,0.71875,0.125,0.125,0.0,0.875,1040916,1218820,difficulty,True,8,8,0,0,25233,29897,0,0,352,352,0,0,0,False,158,0.875,0.6529464285714285,0.8109449017857143,0.7298031566455696,159,0.71875,3.5
1789693871.9682014,rollout,44,45,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.14966797828674316,8.195638656616211e-08,0.8164947628974915,0.25,0.75,0.75,0.921875,0.78125,0.25,0.25,0.0,0.75,24641,4584,29225,385.015625,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.14966797828674316,8.195638656616211e-08,0.8164947628974915,0.25,0.75,0.75,0.921875,0.78125,0.25,0.25,0.0,0.75,1065557,1248045,difficulty,True,8,8,0,0,24641,29225,0,0,360,360,0,0,0,False,159,0.875,0.7486610714285715,0.7109468874964284,0.7287851336477987,160,0.78125,4.375
1789693881.2812285,rollout,45,46,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.11722657084465027,4.0978193283081055e-08,0.6666653752326965,0.5,0.5,0.5,0.9375,0.796875,0.5,0.5,0.0,0.5,22254,4088,26342,347.71875,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.11722657084465027,4.0978193283081055e-08,0.6666653752326965,0.5,0.5,0.5,0.9375,0.796875,0.5,0.5,0.0,0.5,1087811,1274387,difficulty,True,8,8,0,0,22254,26342,0,0,368,368,0,0,0,False,160,1.0,0.5675878125,0.898301506840625,0.729079834375,160,0.796875,5.125
1789693890.7714658,rollout,46,47,0.75,0.5055250525474548,1.100000023841858,0.0,0.75,0.5055250525474548,0.2064843773841858,4.0978193283081055e-08,0.8819153308868408,0.125,0.875,0.875,0.78125,0.671875,0.125,0.125,0.0,0.875,25739,4480,30219,402.171875,0.75,0.5055250525474548,1.100000023841858,0.0,0.75,0.5055250525474548,0.2064843773841858,4.0978193283081055e-08,0.8819153308868408,0.125,0.875,0.875,0.78125,0.671875,0.125,0.125,0.0,0.875,1113550,1304606,difficulty,True,8,8,0,0,25739,30219,0,0,376,376,0,0,0,False,160,1.0,0.6054423437500001,0.7586297436085937,0.7302262703125,160,0.671875,4.875
1789693900.0971472,rollout,47,48,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.11136719584465027,3.91155481338501e-08,0.6666653156280518,0.5,0.5,0.5,0.9375,0.8125,0.5,0.5,0.0,0.5,22372,4616,26988,349.5625,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.11136719584465027,3.91155481338501e-08,0.6666653156280518,0.5,0.5,0.5,0.9375,0.8125,0.5,0.5,0.0,0.5,1135922,1331594,difficulty,True,8,8,0,0,22372,26988,0,0,384,384,0,0,0,False,160,1.0,0.63070515625,0.7454683156679688,0.73055843359375,160,0.8125,4.875
1789693909.3815203,rollout,48,49,0.9390625357627869,0.3773833215236664,1.100000023841858,0.0,0.9390625357627869,0.3773833215236664,0.11681640893220901,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.953125,0.84375,0.375,0.375,0.0,0.625,22084,4336,26420,345.0625,0.9390625357627869,0.3773833215236664,1.100000023841858,0.0,0.9390625357627869,0.3773833215236664,0.11681640893220901,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.953125,0.84375,0.375,0.375,0.0,0.625,1158006,1358014,difficulty,True,8,8,0,0,22084,26420,0,0,392,392,0,0,0,False,160,1.0,0.69202359375,0.7027387982960938,0.7314674078125,160,0.84375,3.75
1789693918.7388225,rollout,49,50,0.8328125476837158,0.4670252799987793,1.100000023841858,0.0,0.8328125476837158,0.4670252799987793,0.17029298841953278,4.470348358154297e-08,0.816494882106781,0.25,0.75,0.75,0.828125,0.75,0.25,0.25,0.0,0.75,24256,3896,28152,379.0,0.8328125476837158,0.4670252799987793,1.100000023841858,0.0,0.8328125476837158,0.4670252799987793,0.17029298841953278,4.470348358154297e-08,0.816494882106781,0.25,0.75,0.75,0.828125,0.75,0.25,0.25,0.0,0.75,1182262,1386166,difficulty,True,8,8,0,0,24256,28152,0,0,400,400,0,0,0,False,160,0.875,0.6284801607142858,0.8090185768485625,0.73222603984375,161,0.75,5.0
1789693939.6828208,rollout,50,51,0.7328124642372131,0.5120933651924133,1.100000023841858,0.0,0.7328124642372131,0.5120933651924133,0.1734570562839508,3.3527612686157227e-08,0.8164949417114258,0.25,0.75,0.75,0.765625,0.65625,0.25,0.25,0.0,0.75,25222,5856,31078,394.09375,0.7328124642372131,0.5120933651924133,1.100000023841858,0.0,0.7328124642372131,0.5120933651924133,0.1734570562839508,3.3527612686157227e-08,0.8164949417114258,0.25,0.75,0.75,0.765625,0.65625,0.25,0.25,0.0,0.75,1207484,1417244,difficulty,True,8,8,0,0,25222,31078,0,0,408,408,0,0,0,False,161,0.875,0.608148392857143,0.6578890832133928,0.7335635420031057,162,0.65625,4.125
1789693949.2361453,rollout,51,52,0.8031250834465027,0.479076087474823,1.100000023841858,0.0,0.8031250834465027,0.479076087474823,0.13664063811302185,5.029141902923584e-08,0.745354413986206,0.375,0.625,0.625,0.84375,0.71875,0.375,0.375,0.0,0.625,23651,4944,28595,369.546875,0.8031250834465027,0.479076087474823,1.100000023841858,0.0,0.8031250834465027,0.479076087474823,0.13664063811302185,5.029141902923584e-08,0.745354413986206,0.375,0.625,0.625,0.84375,0.71875,0.375,0.375,0.0,0.625,1231135,1445839,difficulty,True,8,8,0,0,23651,28595,0,0,416,416,0,0,0,False,162,0.875,0.5058505,0.7658535359787143,0.7331205332561729,163,0.71875,3.875
1789693958.8164208,rollout,52,53,1.015625,0.29234614968299866,1.100000023841858,0.0,1.015625,0.29234614968299866,0.06136719137430191,1.30385160446167e-08,0.4714035987854004,0.75,0.25,0.25,0.9375,0.921875,0.75,0.75,0.0,0.25,23538,4328,27866,367.78125,1.015625,0.29234614968299866,1.100000023841858,0.0,1.015625,0.29234614968299866,0.06136719137430191,1.30385160446167e-08,0.4714035987854004,0.75,0.25,0.25,0.9375,0.921875,0.75,0.75,0.0,0.25,1254673,1473705,difficulty,True,8,8,0,0,23538,27866,0,0,424,424,0,0,0,False,163,0.75,0.64581191875,0.8148980784013081,0.7354995769171779,165,0.921875,4.875
1789693968.6123717,rollout,53,54,0.8281248807907104,0.4749164581298828,1.100000023841858,0.0,0.8281248807907104,0.4749164581298828,0.16523438692092896,6.612390279769897e-08,0.8819150924682617,0.125,0.875,0.875,0.78125,0.75,0.125,0.125,0.0,0.875,29201,4680,33881,456.265625,0.8281248807907104,0.4749164581298828,1.100000023841858,0.0,0.8281248807907104,0.4749164581298828,0.16523438692092896,6.612390279769897e-08,0.8819150924682617,0.125,0.875,0.875,0.78125,0.75,0.125,0.125,0.0,0.875,1283874,1507586,difficulty,True,8,8,0,0,29201,33881,0,0,432,432,0,0,0,False,165,1.0,0.51814167015625,0.8681844221699198,0.7396148114318182,165,0.75,6.125
1789693978.341765,rollout,54,55,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.09740234911441803,3.585591912269592e-08,0.6666651964187622,0.5,0.5,0.5,0.921875,0.78125,0.5,0.5,0.0,0.5,26797,4952,31749,418.703125,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.09740234911441803,3.585591912269592e-08,0.6666651964187622,0.5,0.5,0.5,0.921875,0.78125,0.5,0.5,0.0,0.5,1310671,1539335,difficulty,True,8,8,0,0,26797,31749,0,0,440,440,0,0,0,False,165,1.0,0.63664359375,0.7390521963117188,0.7407389730310606,165,0.78125,4.25
1789693988.0575254,rollout,55,56,0.9062499403953552,0.40703144669532776,1.100000023841858,0.0,0.9062499403953552,0.40703144669532776,0.12746094167232513,6.332993507385254e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.8125,0.25,0.25,0.0,0.75,24506,4000,28506,382.90625,0.9062499403953552,0.40703144669532776,1.100000023841858,0.0,0.9062499403953552,0.40703144669532776,0.12746094167232513,6.332993507385254e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.8125,0.25,0.25,0.0,0.75,1335177,1567841,difficulty,True,8,8,0,0,24506,28506,0,0,448,448,0,0,0,False,165,0.625,0.42167249999999995,0.8986097998750001,0.7414400950007576,168,0.8125,3.375
1789693997.530616,rollout,56,57,0.9093749523162842,0.40028512477874756,1.100000023841858,0.0,0.9093749523162842,0.40028512477874756,0.09675782173871994,7.450580596923828e-08,0.7453541159629822,0.375,0.625,0.625,0.96875,0.8125,0.375,0.375,0.0,0.625,23416,4928,28344,365.875,0.9093749523162842,0.40028512477874756,1.100000023841858,0.0,0.9093749523162842,0.40028512477874756,0.09675782173871994,7.450580596923828e-08,0.7453541159629822,0.375,0.625,0.625,0.96875,0.8125,0.375,0.375,0.0,0.625,1358593,1596185,difficulty,True,8,8,0,0,23416,28344,0,0,456,456,0,0,0,False,168,1.0,0.621871671875,0.7487577798680858,0.743537377530506,168,0.8125,5.125
1789694007.1671052,rollout,57,58,0.8453125357627869,0.46425557136535645,1.100000023841858,0.0,0.8453125357627869,0.46425557136535645,0.14873048663139343,5.960464477539063e-08,0.8164947628974915,0.25,0.75,0.75,0.796875,0.765625,0.25,0.25,0.0,0.75,26099,3488,29587,407.796875,0.8453125357627869,0.46425557136535645,1.100000023841858,0.0,0.8453125357627869,0.46425557136535645,0.14873048663139343,5.960464477539063e-08,0.8164947628974915,0.25,0.75,0.75,0.796875,0.765625,0.25,0.25,0.0,0.75,1384692,1625772,difficulty,True,8,8,0,0,26099,29587,0,0,464,464,0,0,0,False,168,0.875,0.5412216071428572,0.7620655193919642,0.7444451314739583,169,0.765625,4.375
1789694016.7058399,rollout,58,59,0.8515625,0.45320454239845276,1.100000023841858,0.0,0.8515625,0.45320454239845276,0.16896484792232513,5.21540641784668e-08,0.816494882106781,0.25,0.75,0.75,0.859375,0.765625,0.25,0.25,0.0,0.75,25379,5208,30587,396.546875,0.8515625,0.45320454239845276,1.100000023841858,0.0,0.8515625,0.45320454239845276,0.16896484792232513,5.21540641784668e-08,0.816494882106781,0.25,0.75,0.75,0.859375,0.765625,0.25,0.25,0.0,0.75,1410071,1656359,difficulty,True,8,8,0,0,25379,30587,0,0,472,472,0,0,0,False,169,0.75,0.5646187500000001,0.7342803032291667,0.7467480885362426,171,0.765625,3.125
1789694026.1369894,rollout,59,60,0.8968750238418579,0.42649132013320923,1.100000023841858,0.0,0.8968750238418579,0.42649132013320923,0.08488281816244125,4.284083843231201e-08,0.6666650772094727,0.5,0.5,0.5,0.84375,0.8125,0.5,0.5,0.0,0.5,24067,3936,28003,376.046875,0.8968750238418579,0.42649132013320923,1.100000023841858,0.0,0.8968750238418579,0.42649132013320923,0.08488281816244125,4.284083843231201e-08,0.6666650772094727,0.5,0.5,0.5,0.84375,0.8125,0.5,0.5,0.0,0.5,1434138,1684362,difficulty,True,8,8,0,0,24067,28003,0,0,480,480,0,0,0,False,171,1.0,0.619635440640625,0.7148911990088693,0.7468517877931287,171,0.8125,6.125
1789694045.7251606,rollout,60,61,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.1368359476327896,1.1175870895385742e-07,0.8819149136543274,0.125,0.875,0.875,0.9375,0.796875,0.125,0.125,0.0,0.875,25533,4056,29589,398.953125,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.1368359476327896,1.1175870895385742e-07,0.8819149136543274,0.125,0.875,0.875,0.9375,0.796875,0.125,0.125,0.0,0.875,1459671,1713951,difficulty,True,8,8,0,0,25533,29589,0,0,488,488,0,0,0,False,171,1.0,0.56242671875,0.8577721540773438,0.7477540781293128,171,0.796875,4.25
1789694055.279641,rollout,61,62,1.0499999523162842,0.2274775505065918,1.100000023841858,0.0,1.0499999523162842,0.2274775505065918,0.04246094077825546,2.60770320892334e-08,0.4714033901691437,0.75,0.25,0.25,0.96875,0.953125,0.75,0.75,0.0,0.25,24704,4600,29304,386.0,1.0499999523162842,0.2274775505065918,1.100000023841858,0.0,1.0499999523162842,0.2274775505065918,0.04246094077825546,2.60770320892334e-08,0.4714033901691437,0.75,0.25,0.25,0.96875,0.953125,0.75,0.75,0.0,0.25,1484375,1743255,difficulty,True,8,8,0,0,24704,29304,0,0,496,496,0,0,0,False,171,1.0,0.6805872859375001,0.7300117225544808,0.7488509121936404,171,0.953125,5.875
1789694064.6519344,rollout,62,63,0.9656250476837158,0.358665406703949,1.100000023841858,0.0,0.9656250476837158,0.358665406703949,0.05570312589406967,4.284083843231201e-08,0.5773488283157349,0.625,0.375,0.375,0.90625,0.875,0.625,0.625,0.0,0.375,22793,3904,26697,356.140625,0.9656250476837158,0.358665406703949,1.100000023841858,0.0,0.9656250476837158,0.358665406703949,0.05570312589406967,4.284083843231201e-08,0.5773488283157349,0.625,0.375,0.375,0.90625,0.875,0.625,0.625,0.0,0.375,1507168,1769952,difficulty,True,8,8,0,0,22793,26697,0,0,504,504,0,0,0,False,171,1.0,0.5698830015625,0.8213197884767468,0.7501259424348683,171,0.875,5.5
1789694074.0657356,rollout,63,64,0.964062511920929,0.3626915216445923,1.100000023841858,0.0,0.964062511920929,0.3626915216445923,0.08220703899860382,4.0978193283081055e-08,0.6666650176048279,0.5,0.5,0.5,0.890625,0.875,0.5,0.5,0.0,0.5,24610,3392,28002,384.53125,0.964062511920929,0.3626915216445923,1.100000023841858,0.0,0.964062511920929,0.3626915216445923,0.08220703899860382,4.0978193283081055e-08,0.6666650176048279,0.5,0.5,0.5,0.890625,0.875,0.5,0.5,0.0,0.5,1531778,1797954,difficulty,True,8,8,0,0,24610,28002,0,0,512,512,0,0,0,False,171,0.875,0.6170222301785715,0.6695998568825455,0.751553390380775,172,0.875,5.25
1789694083.5296817,rollout,64,65,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.0554492250084877,1.862645149230957e-08,0.5773488283157349,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,24054,4016,28070,375.84375,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.0554492250084877,1.862645149230957e-08,0.5773488283157349,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,1555832,1826024,difficulty,True,8,8,0,0,24054,28070,0,0,520,520,0,0,0,False,172,0.875,0.5931017857142856,0.6516178777678573,0.7539750825231831,173,0.875,3.875
1789694092.9798954,rollout,65,66,1.0499999523162842,0.2274775505065918,1.100000023841858,0.0,1.0499999523162842,0.2274775505065918,0.04675781726837158,4.842877388000488e-08,0.5773487091064453,0.625,0.375,0.375,0.96875,0.953125,0.625,0.625,0.0,0.375,23678,3232,26910,369.96875,1.0499999523162842,0.2274775505065918,1.100000023841858,0.0,1.0499999523162842,0.2274775505065918,0.04675781726837158,4.842877388000488e-08,0.5773487091064453,0.625,0.375,0.375,0.96875,0.953125,0.625,0.625,0.0,0.375,1579510,1852934,difficulty,True,8,8,0,0,23678,26910,0,0,528,528,0,0,0,False,173,0.875,0.8109100375,0.5994468956918177,0.7564655661502168,174,0.953125,4.75
1789694102.111729,rollout,66,67,0.965624988079071,0.358665406703949,1.100000023841858,0.0,0.965624988079071,0.358665406703949,0.10339844226837158,4.0978193283081055e-08,0.6666651964187622,0.5,0.5,0.5,0.90625,0.875,0.5,0.5,0.0,0.5,22615,4448,27063,353.359375,0.965624988079071,0.358665406703949,1.100000023841858,0.0,0.965624988079071,0.358665406703949,0.10339844226837158,4.0978193283081055e-08,0.6666651964187622,0.5,0.5,0.5,0.90625,0.875,0.5,0.5,0.0,0.5,1602125,1879997,difficulty,True,8,8,0,0,22615,27063,0,0,536,536,0,0,0,False,174,0.75,0.69220625,0.7214093951041666,0.7584103788375719,176,0.875,4.5
1789694111.663972,rollout,67,68,0.8640625476837158,0.4498208463191986,1.100000023841858,0.0,0.8640625476837158,0.4498208463191986,0.1267382949590683,4.470348358154297e-08,0.7453543543815613,0.375,0.625,0.625,0.828125,0.78125,0.375,0.375,0.0,0.625,25268,5208,30476,394.8125,0.8640625476837158,0.4498208463191986,1.100000023841858,0.0,0.8640625476837158,0.4498208463191986,0.1267382949590683,4.470348358154297e-08,0.7453543543815613,0.375,0.625,0.625,0.828125,0.78125,0.375,0.375,0.0,0.625,1627393,1910473,difficulty,True,8,8,0,0,25268,30476,0,0,544,544,0,0,0,False,176,0.75,0.54332923125,0.8360691998463582,0.760997625953054,178,0.78125,3.875
